date,ad_group_id,device,impressions,clicks,conversions,cost
2023-12-06,155673249556,MOBILE,2,0,0,0
2023-12-06,155673249556,DESKTOP,2,0,0,0
2023-12-06,155673250956,TABLET,3,0,0,0
2023-12-06,148575862984,TABLET,2,0,0,0
2023-12-06,155673249996,TABLET,1,0,0,0
2023-12-06,155673249996,MOBILE,55,3,0,3.88
2023-12-06,155673249996,DESKTOP,71,6,1.484826,4.27
2023-12-06,155673250956,DESKTOP,101,7,0,10.8
2023-12-06,155673250956,MOBILE,161,11,1.147247,10.68
2023-12-06,148575862984,DESKTOP,230,24,1,58.07
2023-12-06,148575862984,MOBILE,187,29,3.231515,32.32
2023-12-05,155673249556,MOBILE,3,0,0,0
2023-12-05,155673249556,DESKTOP,1,0,0,0
2023-12-05,155673250956,TABLET,6,0,0,0
2023-12-05,148575862984,TABLET,5,0,0,0
2023-12-05,155673249996,MOBILE,72,2,0,1.84
2023-12-05,155673249996,TABLET,4,2,1,2.44
2023-12-05,155673250956,DESKTOP,169,7,0,14.47
2023-12-05,155673250956,MOBILE,180,10,1,6.45
2023-12-05,155673249996,DESKTOP,90,10,0.54447,15.57
2023-12-05,148575862984,MOBILE,222,18,2.372191,20.62
2023-12-05,148575862984,DESKTOP,280,19,3.672739,41.45
2023-12-04,155673249556,MOBILE,7,0,0,0
2023-12-04,155673249556,DESKTOP,11,0,0,0
2023-12-04,155673250956,TABLET,7,0,0,0
2023-12-04,148575862984,TABLET,3,0,0,0
2023-12-04,155673249996,TABLET,4,0,0,0
2023-12-04,155673250956,DESKTOP,163,6,0,11.77
2023-12-04,155673249996,DESKTOP,84,6,2,8.6
2023-12-04,155673249996,MOBILE,70,6,2.026763,9.21
2023-12-04,155673250956,MOBILE,188,11,0,17.11
2023-12-04,148575862984,MOBILE,191,17,3.311975,23.53
2023-12-04,148575862984,DESKTOP,298,26,3.996007,73.54
2023-12-03,155673249556,TABLET,1,0,0,0
2023-12-03,155673249556,DESKTOP,7,0,0,0
2023-12-03,155673249556,MOBILE,2,0,0,0
2023-12-03,155673250956,TABLET,10,0,0,0
2023-12-03,155673249996,TABLET,2,0,0,0
2023-12-03,148575862984,TABLET,6,1,0,1.05
2023-12-03,155673249996,DESKTOP,51,4,0,3.68
2023-12-03,155673249996,MOBILE,63,5,0,3.99
2023-12-03,155673250956,MOBILE,160,6,0,7.79
2023-12-03,155673250956,DESKTOP,95,7,0,9.55
2023-12-03,148575862984,DESKTOP,169,17,6.043618,43.65
2023-12-03,148575862984,MOBILE,182,25,10.532947,30.24
2023-12-02,155673249556,DESKTOP,2,0,0,0
2023-12-02,155673249556,MOBILE,1,0,0,0
2023-12-02,155673250956,DESKTOP,43,0,0,0
2023-12-02,155673250956,TABLET,3,0,0,0
2023-12-02,155673249996,MOBILE,43,1,0,1.1
2023-12-02,148575862984,TABLET,9,2,0,1.68
2023-12-02,155673249996,DESKTOP,18,3,1,5.29
2023-12-02,155673250956,MOBILE,77,5,0,3.89
2023-12-02,148575862984,MOBILE,115,8,1,6.76
2023-12-02,148575862984,DESKTOP,94,11,2,22.84
2023-12-01,155673249796,MOBILE,14,0,0,0
2023-12-01,155673249796,TABLET,1,0,0,0
2023-12-01,155673249556,DESKTOP,2,0,0,0
2023-12-01,155673250956,TABLET,1,0,0,0
2023-12-01,148575862984,TABLET,2,0,0,0
2023-12-01,155673249996,TABLET,1,0,0,0
2023-12-01,155673249996,MOBILE,26,0,0,0
2023-12-01,155673249796,DESKTOP,12,2,0,2.92
2023-12-01,155673250956,DESKTOP,58,4,1.497417,5.65
2023-12-01,155673249996,DESKTOP,33,4,3.636819,5.93
2023-12-01,155673250956,MOBILE,77,5,0,2.52
2023-12-01,148575862984,DESKTOP,193,10,1,22.26
2023-12-01,148575862984,MOBILE,143,18,4.047455,18.91
2023-11-30,155673249556,DESKTOP,2,0,0,0
2023-11-30,155673249796,TABLET,2,1,0,1.15
2023-11-30,155673249556,MOBILE,4,1,0,0.59
2023-11-30,155673250956,TABLET,6,2,0,3.35
2023-11-30,155673249996,TABLET,5,3,2,2.94
2023-11-30,155673249996,MOBILE,39,4,4.556046,4.47
2023-11-30,155673250956,DESKTOP,105,5,4,7.28
2023-11-30,155673250956,MOBILE,88,6,0,6.11
2023-11-30,155673249996,DESKTOP,40,7,2.926236,5.92
2023-11-30,148575862984,MOBILE,92,9,1,9.37
2023-11-30,155673249796,DESKTOP,133,10,5.17254,29.14
2023-11-30,155673249796,MOBILE,105,11,2.087501,15.41
2023-11-30,148575862984,DESKTOP,171,12,0,24.82
2023-11-29,155673249796,TABLET,3,0,0,0
2023-11-29,155673250956,TABLET,2,0,0,0
2023-11-29,148575862984,TABLET,2,0,0,0
2023-11-29,155673249996,MOBILE,47,0,0,0
2023-11-29,155673249556,DESKTOP,10,1,0,0.52
2023-11-29,155673249556,MOBILE,3,1,0,1.09
2023-11-29,155673249996,TABLET,2,2,0,3.88
2023-11-29,155673250956,MOBILE,102,3,1,2.23
2023-11-29,155673250956,DESKTOP,94,5,2,10.74
2023-11-29,155673249996,DESKTOP,49,6,0,9.52
2023-11-29,148575862984,DESKTOP,130,10,0,23.49
2023-11-29,148575862984,MOBILE,85,11,1,13.33
2023-11-29,155673249796,MOBILE,101,12,1,16.82
2023-11-29,155673249796,DESKTOP,155,16,4,34.42
2023-11-28,155673249796,TABLET,4,0,0,0
2023-11-28,155673249556,MOBILE,5,0,0,0
2023-11-28,155673250956,TABLET,4,0,0,0
2023-11-28,148575862984,TABLET,3,0,0,0
2023-11-28,155673249556,DESKTOP,12,1,0,2.72
2023-11-28,155673249996,TABLET,4,1,0,3.78
2023-11-28,155673249996,DESKTOP,47,1,1.031259,2.34
2023-11-28,155673250956,MOBILE,94,5,1,3.77
2023-11-28,155673250956,DESKTOP,100,5,1,6.59
2023-11-28,155673249996,MOBILE,52,7,1,7.69
2023-11-28,155673249796,MOBILE,103,10,1,11.39
2023-11-28,148575862984,DESKTOP,135,12,3,27.99
2023-11-28,148575862984,MOBILE,92,12,0,12.93
2023-11-28,155673249796,DESKTOP,167,16,0,40.36
2023-11-27,155673249796,TABLET,4,0,0,0
2023-11-27,155673249556,MOBILE,6,0,0,0
2023-11-27,155673249556,DESKTOP,5,0,0,0
2023-11-27,155673250956,TABLET,5,0,0,0
2023-11-27,148575862984,TABLET,2,0,0,0
2023-11-27,155673249996,TABLET,4,1,0,0.39
2023-11-27,155673249996,DESKTOP,69,3,0,6.32
2023-11-27,155673249996,MOBILE,65,4,0,3.31
2023-11-27,155673250956,MOBILE,110,5,0,3.1
2023-11-27,155673250956,DESKTOP,117,8,0,10.71
2023-11-27,148575862984,MOBILE,74,8,7.806541,7.86
2023-11-27,148575862984,DESKTOP,145,9,1,19.68
2023-11-27,155673249796,DESKTOP,152,12,2.353127,36.16
2023-11-27,155673249796,MOBILE,106,23,1.898112,24.65
2023-11-26,155673250956,TABLET,7,0,0,0
2023-11-26,148575862984,TABLET,2,0,0,0
2023-11-26,155673249996,TABLET,2,0,0,0
2023-11-26,155673249796,TABLET,3,1,0,0.57
2023-11-26,155673249556,DESKTOP,9,1,0.060718,1.01
2023-11-26,148575862984,DESKTOP,70,3,0,7.6
2023-11-26,155673249996,DESKTOP,42,3,2,2.61
2023-11-26,155673249996,MOBILE,53,3,2.011322,6.88
2023-11-26,155673250956,DESKTOP,73,4,2,4.82
2023-11-26,155673249796,MOBILE,73,6,4,6.2
2023-11-26,148575862984,MOBILE,67,6,0,7.86
2023-11-26,155673249796,DESKTOP,68,9,0,25.94
2023-11-26,155673250956,MOBILE,89,10,0,6.25
2023-11-25,155673249796,TABLET,5,0,0,0
2023-11-25,155673249556,MOBILE,1,0,0,0
2023-11-25,155673249556,DESKTOP,2,0,0,0
2023-11-25,155673250956,TABLET,7,0,0,0
2023-11-25,148575862984,TABLET,4,0,0,0
2023-11-25,155673249996,TABLET,7,1,0,1.15
2023-11-25,155673250956,DESKTOP,49,2,0,3.56
2023-11-25,155673249996,DESKTOP,32,2,0,2.66
2023-11-25,155673249796,DESKTOP,58,3,1,9.48
2023-11-25,155673249996,MOBILE,53,5,0.984559,11.3
2023-11-25,155673250956,MOBILE,89,6,1,4.23
2023-11-25,155673249796,MOBILE,55,8,1.502618,10.11
2023-11-25,148575862984,DESKTOP,73,10,4,32.8
2023-11-25,148575862984,MOBILE,83,12,3,14.98
2023-11-24,155673249556,MOBILE,1,0,0,0
2023-11-24,155673250956,TABLET,1,0,0,0
2023-11-24,148575862984,TABLET,12,0,0,0
2023-11-24,155673249796,TABLET,4,1,0,2.03
2023-11-24,155673250956,MOBILE,81,1,0,3.11
2023-11-24,155673249996,TABLET,7,2,0,3.07
2023-11-24,155673249996,DESKTOP,45,4,1,4.02
2023-11-24,155673249996,MOBILE,37,5,2,4.29
2023-11-24,155673250956,DESKTOP,87,6,2,9.35
2023-11-24,155673249796,DESKTOP,71,7,3.485062,15.71
2023-11-24,155673249796,MOBILE,54,8,0,9.95
2023-11-24,148575862984,MOBILE,75,10,0,10.46
2023-11-24,148575862984,DESKTOP,91,13,2.289001,32.03
2023-11-23,155673249796,TABLET,3,0,0,0
2023-11-23,155673250956,TABLET,5,0,0,0
2023-11-23,155673249996,DESKTOP,39,0,0,0
2023-11-23,155673249996,TABLET,1,0,0,0
2023-11-23,155673250956,DESKTOP,62,1,0,0.75
2023-11-23,155673249556,DESKTOP,3,2,1,1.47
2023-11-23,155673249996,MOBILE,52,3,0,3.58
2023-11-23,155673249796,MOBILE,45,5,0,3.37
2023-11-23,155673249796,DESKTOP,43,5,2,12.05
2023-11-23,155673250956,MOBILE,96,5,0,3.79
2023-11-23,148575862984,DESKTOP,66,7,0,12.58
2023-11-23,148575862984,MOBILE,69,9,1,12.12
2023-11-22,155673249796,TABLET,1,0,0,0
2023-11-22,155673249556,MOBILE,3,0,0,0
2023-11-22,155673250956,TABLET,3,0,0,0
2023-11-22,148575862984,TABLET,1,0,0,0
2023-11-22,155673249996,TABLET,3,0,0,0
2023-11-22,155673249996,DESKTOP,42,2,0,7.53
2023-11-22,155673249996,MOBILE,47,3,0,1.74
2023-11-22,155673250956,MOBILE,120,4,0,3.24
2023-11-22,155673250956,DESKTOP,85,6,2,7.72
2023-11-22,148575862984,DESKTOP,81,7,1,16.53
2023-11-22,155673249796,MOBILE,63,8,1,7
2023-11-22,155673249796,DESKTOP,83,10,2,20.4
2023-11-22,148575862984,MOBILE,80,15,3.023726,17.7
2023-11-21,155673250956,TABLET,3,0,0,0
2023-11-21,148575862984,TABLET,1,0,0,0
2023-11-21,155673249796,TABLET,5,1,0,0.91
2023-11-21,155673249556,DESKTOP,8,1,0,1.06
2023-11-21,155673250956,MOBILE,91,1,0,0.52
2023-11-21,155673249996,TABLET,3,1,0,0.03
2023-11-21,155673249556,MOBILE,3,2,0,2.38
2023-11-21,155673250956,DESKTOP,94,2,0,1.79
2023-11-21,155673249996,MOBILE,32,2,0,2.03
2023-11-21,148575862984,DESKTOP,40,5,1,10.35
2023-11-21,148575862984,MOBILE,56,6,1,5.76
2023-11-21,155673249996,DESKTOP,59,6,1.108136,14.18
2023-11-21,155673249796,DESKTOP,161,12,0,27.75
2023-11-21,155673249796,MOBILE,103,14,1,16.67
2023-11-20,155673249556,MOBILE,3,0,0,0
2023-11-20,148575862984,TABLET,1,0,0,0
2023-11-20,155673249796,TABLET,5,1,0,0.54
2023-11-20,155673249556,DESKTOP,5,1,0,0.76
2023-11-20,155673249996,DESKTOP,36,1,0,0.92
2023-11-20,148575862984,DESKTOP,26,2,1,4.22
2023-11-20,155673249996,MOBILE,38,2,0.026763,2.72
2023-11-20,155673250956,TABLET,4,3,0,9.15
2023-11-20,148575862984,MOBILE,27,3,0,1.62
2023-11-20,155673249996,TABLET,4,3,0,9.95
2023-11-20,155673250956,MOBILE,89,5,0,2.89
2023-11-20,155673250956,DESKTOP,116,7,1,9.45
2023-11-20,155673249796,MOBILE,146,8,1,7.81
2023-11-20,155673249796,DESKTOP,236,20,4.664513,41.82
2023-11-19,155673249796,TABLET,8,0,0,0
2023-11-19,155673249556,DESKTOP,2,0,0,0
2023-11-19,155673249556,MOBILE,2,0,0,0
2023-11-19,148575862984,TABLET,2,0,0,0
2023-11-19,155673249996,MOBILE,15,0,0,0
2023-11-19,155673249996,TABLET,2,0,0,0
2023-11-19,148575862984,DESKTOP,13,2,3,3.56
2023-11-19,155673250956,DESKTOP,78,3,0,8.06
2023-11-19,155673249996,DESKTOP,15,3,0,6.28
2023-11-19,148575862984,MOBILE,14,5,0,5.03
2023-11-19,155673250956,TABLET,18,7,0,10.39
2023-11-19,155673250956,MOBILE,111,8,0,4.66
2023-11-19,155673249796,DESKTOP,93,11,4.68326,35.38
2023-11-19,155673249796,MOBILE,170,25,2,28.27
2023-11-18,155673249796,TABLET,3,0,0,0
2023-11-18,155673249556,DESKTOP,5,0,0,0
2023-11-18,148575862984,DESKTOP,7,0,0,0
2023-11-18,148575862984,MOBILE,30,0,0,0
2023-11-18,148575862984,TABLET,2,0,0,0
2023-11-18,155673249556,MOBILE,4,1,0,0.89
2023-11-18,155673249996,TABLET,1,1,0,1.77
2023-11-18,155673249996,MOBILE,15,1,0,1.57
2023-11-18,155673249996,DESKTOP,13,1,0,2.8
2023-11-18,155673250956,TABLET,7,2,0,3.81
2023-11-18,155673250956,DESKTOP,59,4,0,6.4
2023-11-18,155673250956,MOBILE,86,5,4,4.54
2023-11-18,155673249796,DESKTOP,71,7,2,24.45
2023-11-18,155673249796,MOBILE,121,18,5.635044,17.21
2023-11-17,155673249556,MOBILE,2,0,0,0
2023-11-17,155673250956,TABLET,2,0,0,0
2023-11-17,148575862984,DESKTOP,88,0,0,0
2023-11-17,148575862984,TABLET,1,0,0,0
2023-11-17,155673249996,MOBILE,12,0,0,0
2023-11-17,155673249796,TABLET,3,1,0,1.87
2023-11-17,155673249556,DESKTOP,3,2,0,3.62
2023-11-17,155673250956,MOBILE,98,2,0,1.57
2023-11-17,155673249996,DESKTOP,8,2,0,2.66
2023-11-17,155673250956,DESKTOP,90,5,0.030673,5.3
2023-11-17,148575862984,MOBILE,75,6,0,3.36
2023-11-17,155673249796,MOBILE,78,9,0.023726,13.87
2023-11-17,155673249796,DESKTOP,117,9,3,26.11
2023-11-16,155673249796,TABLET,1,0,0,0
2023-11-16,155673249556,DESKTOP,8,0,0,0
2023-11-16,155673250956,TABLET,8,0,0,0
2023-11-16,155673249556,MOBILE,6,1,1.002101,0.92
2023-11-16,155673250956,DESKTOP,146,1,0,1.96
2023-11-16,155673249996,DESKTOP,42,1,0,6.35
2023-11-16,148575862984,TABLET,6,2,0,1.74
2023-11-16,155673249996,MOBILE,14,2,0,0.58
2023-11-16,155673249796,MOBILE,47,3,0,6.76
2023-11-16,155673249796,DESKTOP,76,5,0,14.91
2023-11-16,155673250956,MOBILE,143,9,2,8.75
2023-11-16,148575862984,MOBILE,119,15,0,23.24
2023-11-16,148575862984,DESKTOP,193,19,1.032933,57.21
2023-11-15,155673249796,TABLET,1,0,0,0
2023-11-15,155673249556,MOBILE,2,0,0,0
2023-11-15,155673250956,TABLET,4,0,0,0
2023-11-15,148575862984,TABLET,3,0,0,0
2023-11-15,155673249996,DESKTOP,17,0,0,0
2023-11-15,155673249996,TABLET,1,0,0,0
2023-11-15,155673249996,MOBILE,15,1,1,0.78
2023-11-15,155673249556,DESKTOP,4,2,0,4.02
2023-11-15,155673249796,MOBILE,27,5,0.038278,9.16
2023-11-15,155673250956,DESKTOP,70,5,1,9.8
2023-11-15,155673249796,DESKTOP,47,6,1,15.83
2023-11-15,155673250956,MOBILE,98,6,1.007721,3.78
2023-11-15,148575862984,DESKTOP,296,22,4,58.69
2023-11-15,148575862984,MOBILE,158,22,0,28.37
2023-11-14,155673249796,DESKTOP,6,0,0,0
2023-11-14,155673249796,MOBILE,4,0,0,0
2023-11-14,155673249556,TABLET,2,0,0,0
2023-11-14,146313954372,TABLET,5,0,0,0
2023-11-14,155673250956,TABLET,1,0,0,0
2023-11-14,141676317109,DESKTOP,4,0,0,0
2023-11-14,148575862984,TABLET,1,0,0,0
2023-11-14,155673249996,MOBILE,6,0,0,0
2023-11-14,155673249996,DESKTOP,3,0,0,0
2023-11-14,155673249556,DESKTOP,1,1,0,1.34
2023-11-14,155673250956,DESKTOP,23,1,0,0.45
2023-11-14,155673250956,MOBILE,15,1,0,1.52
2023-11-14,139648301257,MOBILE,35,2,0,3.67
2023-11-14,139648301257,DESKTOP,74,2,0,2.54
2023-11-14,146313954372,MOBILE,90,3,0,1.97
2023-11-14,146313954372,DESKTOP,131,4,0,4.19
2023-11-14,148575862984,MOBILE,177,18,2,17.66
2023-11-14,148575862984,DESKTOP,320,29,0,83.82
2023-11-13,146313954372,TABLET,2,0,0,0
2023-11-13,141676317109,MOBILE,5,0,0,0
2023-11-13,141676317109,TABLET,2,0,0,0
2023-11-13,141676317109,DESKTOP,8,1,0,1.31
2023-11-13,148575862984,TABLET,6,2,0,2.32
2023-11-13,139648301257,DESKTOP,39,2,0,2.54
2023-11-13,139648301257,MOBILE,39,3,2,5.43
2023-11-13,146313954372,DESKTOP,174,5,0,8.69
2023-11-13,146313954372,MOBILE,144,11,1,12.36
2023-11-13,148575862984,DESKTOP,273,15,4,44.02
2023-11-13,148575862984,MOBILE,186,17,2,18.76
2023-11-12,141676317109,MOBILE,4,0,0,0
2023-11-12,148575862984,TABLET,3,0,0,0
2023-11-12,139648301257,MOBILE,28,0,0,0
2023-11-12,146313954372,TABLET,5,1,1,2.71
2023-11-12,139648301257,DESKTOP,18,1,0,1.75
2023-11-12,139648301257,TABLET,1,1,0,1.89
2023-11-12,141676317109,DESKTOP,4,2,0,2.73
2023-11-12,146313954372,DESKTOP,82,5,1,6.52
2023-11-12,146313954372,MOBILE,135,6,1.833053,3.17
2023-11-12,148575862984,DESKTOP,133,9,1,27.3
2023-11-12,148575862984,MOBILE,176,29,4.019139,26.15
2023-11-11,141676317109,DESKTOP,5,0,0,0
2023-11-11,148575862984,TABLET,2,0,0,0
2023-11-11,146313954372,DESKTOP,65,2,0,5.21
2023-11-11,139648301257,DESKTOP,24,2,0,2.61
2023-11-11,146313954372,TABLET,9,3,3,7.64
2023-11-11,139648301257,MOBILE,28,3,1.100597,1.61
2023-11-11,148575862984,DESKTOP,90,7,1.624076,14.83
2023-11-11,148575862984,MOBILE,132,10,0.041736,11.93
2023-11-11,146313954372,MOBILE,112,12,0.041739,9.71
2023-11-10,146313954372,TABLET,2,0,0,0
2023-11-10,141676317109,MOBILE,4,0,0,0
2023-11-10,148575862984,TABLET,5,0,0,0
2023-11-10,141676317109,DESKTOP,5,1,0,1.24
2023-11-10,139648301257,TABLET,4,1,0,1.39
2023-11-10,139648301257,MOBILE,40,1,0,0.51
2023-11-10,139648301257,DESKTOP,37,1,0,1.32
2023-11-10,146313954372,MOBILE,174,5,0,3.05
2023-11-10,146313954372,DESKTOP,167,6,0,10.69
2023-11-10,148575862984,DESKTOP,221,18,7.586666,49.61
2023-11-10,148575862984,MOBILE,183,24,3.083472,29.71
2023-11-09,146313954372,TABLET,7,0,0,0
2023-11-09,141676317109,DESKTOP,5,0,0,0
2023-11-09,148575862984,TABLET,2,0,0,0
2023-11-09,139648301257,TABLET,2,0,0,0
2023-11-09,141676317109,MOBILE,5,2,0,2.63
2023-11-09,139648301257,DESKTOP,49,2,0,3.48
2023-11-09,139648301257,MOBILE,55,2,0,1.4
2023-11-09,146313954372,DESKTOP,209,8,4,20.62
2023-11-09,146313954372,MOBILE,183,9,0,7.76
2023-11-09,148575862984,DESKTOP,249,23,2,53.71
2023-11-09,148575862984,MOBILE,224,35,1.634597,43.38
2023-11-08,141676317109,MOBILE,1,0,0,0
2023-11-08,141676317109,DESKTOP,1,0,0,0
2023-11-08,148575862984,TABLET,2,2,0,2.82
2023-11-08,146313954372,TABLET,10,3,0,5.55
2023-11-08,139648301257,TABLET,3,3,1,4.72
2023-11-08,139648301257,DESKTOP,71,3,0,4.11
2023-11-08,146313954372,DESKTOP,103,6,0,7.93
2023-11-08,146313954372,MOBILE,102,7,1.141195,3.91
2023-11-08,139648301257,MOBILE,47,7,0,4.89
2023-11-08,148575862984,DESKTOP,204,26,3,62.79
2023-11-08,148575862984,MOBILE,201,37,0,41.19
2023-11-07,141676317109,MOBILE,2,0,0,0
2023-11-07,141676317109,DESKTOP,4,0,0,0
2023-11-07,148575862984,TABLET,3,0,0,0
2023-11-07,146313954372,TABLET,4,1,0,4.17
2023-11-07,139648301257,TABLET,9,3,0,7.76
2023-11-07,139648301257,MOBILE,89,6,0,9.15
2023-11-07,146313954372,DESKTOP,163,7,1.371508,17.03
2023-11-07,139648301257,DESKTOP,110,7,0,10.7
2023-11-07,146313954372,MOBILE,164,9,3.421134,6.26
2023-11-07,148575862984,MOBILE,189,21,3,24.55
2023-11-07,148575862984,DESKTOP,253,22,8.583142,55.43
2023-11-06,141676317109,MOBILE,2,0,0,0
2023-11-06,148575862984,TABLET,2,0,0,0
2023-11-06,146313954372,TABLET,6,1,1,4.8
2023-11-06,141676317109,DESKTOP,4,1,0,2.16
2023-11-06,139648301257,TABLET,6,1,0.952807,1.05
2023-11-06,139648301257,MOBILE,108,3,0,3.43
2023-11-06,146313954372,MOBILE,175,9,0,7.51
2023-11-06,146313954372,DESKTOP,217,9,2,13.23
2023-11-06,139648301257,DESKTOP,132,9,1,13.14
2023-11-06,148575862984,DESKTOP,292,39,6.87388,108.22
2023-11-06,148575862984,MOBILE,265,41,8.724946,63.47
2023-11-05,146313954372,TABLET,2,0,0,0
2023-11-05,141676317109,DESKTOP,4,0,0,0
2023-11-05,141676317109,MOBILE,1,0,0,0
2023-11-05,148575862984,TABLET,2,0,0,0
2023-11-05,139648301257,TABLET,2,0,0,0
2023-11-05,139648301257,DESKTOP,51,3,0,8.39
2023-11-05,139648301257,MOBILE,65,4,0,4.18
2023-11-05,146313954372,DESKTOP,130,5,0,9.18
2023-11-05,146313954372,MOBILE,220,7,1,8.19
2023-11-05,148575862984,DESKTOP,127,18,6,54.3
2023-11-05,148575862984,MOBILE,215,22,2.523464,36.41
2023-11-04,146313954372,TABLET,9,0,0,0
2023-11-04,148575862984,TABLET,5,0,0,0
2023-11-04,139648301257,TABLET,2,0,0,0
2023-11-04,141676317109,DESKTOP,15,1,0,1.17
2023-11-04,141676317109,MOBILE,13,2,1.50772,0.86
2023-11-04,139648301257,MOBILE,61,2,0,0.94
2023-11-04,146313954372,DESKTOP,120,4,2.5,10.2
2023-11-04,139648301257,DESKTOP,42,5,1.5,13.5
2023-11-04,146313954372,MOBILE,187,9,0,10.41
2023-11-04,148575862984,DESKTOP,92,10,2.62612,36.73
2023-11-04,148575862984,MOBILE,176,32,1.742301,31.82
2023-11-03,148575862984,TABLET,3,0,0,0
2023-11-03,146313954372,TABLET,5,1,1,1.1
2023-11-03,141676317109,TABLET,1,1,0,1.51
2023-11-03,141676317109,DESKTOP,15,1,0,1.08
2023-11-03,141676317109,MOBILE,5,1,0,2.53
2023-11-03,139648301257,DESKTOP,33,2,0,3.24
2023-11-03,139648301257,TABLET,4,2,2,3.26
2023-11-03,146313954372,MOBILE,135,4,0,4.29
2023-11-03,139648301257,MOBILE,46,4,0,2.32
2023-11-03,146313954372,DESKTOP,128,12,3.361416,41
2023-11-03,148575862984,DESKTOP,149,15,1.5,47.95
2023-11-03,148575862984,MOBILE,130,15,3,21.37
2023-11-02,146313954372,TABLET,3,0,0,0
2023-11-02,141676317109,DESKTOP,10,1,0,1.07
2023-11-02,148575862984,TABLET,3,1,0,0.93
2023-11-02,139648301257,TABLET,3,1,0,1.45
2023-11-02,141676317109,MOBILE,6,2,0,1.36
2023-11-02,139648301257,DESKTOP,48,2,0,3.29
2023-11-02,139648301257,MOBILE,36,2,0,2.04
2023-11-02,146313954372,MOBILE,166,6,2,10.17
2023-11-02,146313954372,DESKTOP,172,9,1.610963,10.26
2023-11-02,148575862984,MOBILE,153,17,0.591523,28.19
2023-11-02,148575862984,DESKTOP,209,25,3.817813,81.17
2023-11-01,141676317109,TABLET,2,0,0,0
2023-11-01,148575862984,TABLET,4,0,0,0
2023-11-01,139648301257,TABLET,2,0,0,0
2023-11-01,146313954372,TABLET,10,1,1,3.99
2023-11-01,141676317109,MOBILE,8,1,0,1.64
2023-11-01,141676317109,DESKTOP,20,3,0,4.36
2023-11-01,139648301257,MOBILE,51,3,0,1.28
2023-11-01,146313954372,DESKTOP,177,4,0,5.13
2023-11-01,146313954372,MOBILE,174,5,1,6.31
2023-11-01,139648301257,DESKTOP,56,5,2.245214,16.71
2023-11-01,148575862984,MOBILE,140,18,0.841612,25.61
2023-11-01,148575862984,DESKTOP,216,29,6.567617,93.54
2023-10-31,141676317109,DESKTOP,11,0,0,0
2023-10-31,141676317109,MOBILE,3,0,0,0
2023-10-31,139648301257,DESKTOP,24,0,0,0
2023-10-31,139648301257,TABLET,1,0,0,0
2023-10-31,146313954372,TABLET,3,1,0,4.12
2023-10-31,139648301257,MOBILE,21,1,0,1.57
2023-10-31,148575862984,TABLET,6,2,1,8.6
2023-10-31,146313954372,DESKTOP,116,5,1,9.17
2023-10-31,146313954372,MOBILE,113,9,3.00772,5.46
2023-10-31,148575862984,MOBILE,102,17,7.519951,27.51
2023-10-31,148575862984,DESKTOP,206,20,4.182187,80.2
2023-10-30,146313954372,TABLET,2,0,0,0
2023-10-30,141676317109,TABLET,1,0,0,0
2023-10-30,141676317109,MOBILE,12,0,0,0
2023-10-30,146313954372,MOBILE,137,2,0,1.22
2023-10-30,141676317109,DESKTOP,16,3,1,5.96
2023-10-30,139648301257,DESKTOP,25,3,0,5.18
2023-10-30,139648301257,MOBILE,26,4,0,2.31
2023-10-30,146313954372,DESKTOP,187,9,0.686874,13.58
2023-10-30,148575862984,MOBILE,162,17,4.448751,25.24
2023-10-30,148575862984,DESKTOP,218,22,4.437646,76.69
2023-10-29,146313954372,TABLET,3,0,0,0
2023-10-29,141676317109,MOBILE,10,0,0,0
2023-10-29,141676317109,TABLET,1,0,0,0
2023-10-29,141676317109,DESKTOP,18,0,0,0
2023-10-29,148575862984,TABLET,4,0,0,0
2023-10-29,139648301257,DESKTOP,12,0,0,0
2023-10-29,139648301257,MOBILE,29,1,0,1.2
2023-10-29,146313954372,DESKTOP,98,2,2.428866,11.22
2023-10-29,146313954372,MOBILE,164,5,1,3.7
2023-10-29,148575862984,DESKTOP,104,7,2,28.63
2023-10-29,148575862984,MOBILE,118,18,2.914838,31.27
2023-10-28,146313954372,TABLET,3,0,0,0
2023-10-28,141676317109,DESKTOP,9,0,0,0
2023-10-28,141676317109,MOBILE,6,0,0,0
2023-10-28,148575862984,TABLET,6,0,0,0
2023-10-28,139648301257,TABLET,2,0,0,0
2023-10-28,139648301257,DESKTOP,9,0,0,0
2023-10-28,139648301257,MOBILE,28,0,0,0
2023-10-28,141676317109,TABLET,1,1,0,0.44
2023-10-28,146313954372,MOBILE,84,3,1.167118,2.73
2023-10-28,146313954372,DESKTOP,74,3,0,4.82
2023-10-28,148575862984,MOBILE,123,12,0.382218,11.13
2023-10-28,148575862984,DESKTOP,95,18,3,55.87
2023-10-27,141676317109,TABLET,1,0,0,0
2023-10-27,141676317109,MOBILE,14,0,0,0
2023-10-27,148575862984,TABLET,3,0,0,0
2023-10-27,139648301257,TABLET,1,0,0,0
2023-10-27,146313954372,TABLET,3,1,0,0.69
2023-10-27,141676317109,DESKTOP,14,1,0,0.66
2023-10-27,139648301257,DESKTOP,34,2,0,2.49
2023-10-27,146313954372,MOBILE,94,4,0,2.74
2023-10-27,146313954372,DESKTOP,123,5,1,6.01
2023-10-27,139648301257,MOBILE,34,5,1,5.83
2023-10-27,148575862984,DESKTOP,163,19,1,64.17
